oldcode,state,povrate60,hsspend_per_kid_68,hsspend_per_kid_72,socspend_per_cap72,age5_9_sum2,age5_9_injury_rate,age25plus_sum2,rate_5964,pop60,pct_urban_1960,pct_black_1960
6047,6,16.019957,0,0,315.50113,0,0,60.775902,0,1804,0,0
6048,6,17.186859,0,0,502.60953,0,27.397261,173.73062,0,4882,0,0
6049,6,18.23181,0,0,113.72353,0,35.790981,14.029378,0,2429,0,.60000002
6050,6,29.383741,0,0,418.46509,0,31.426775,164.23402,0,13119,55.400002,.1
6051,6,21.169947,133.8029,143.42458,435.83188,0,11.04159,148.69754,5.9930482,118275,87.099998,1.9
6052,6,12.29587,0,0,294.38455,0,0,76.712006,0,5210,0,.30000001
6053,6,38.727028,489.13104,521.08209,433.68021,10.006003,0,158.80219,0,11332,30.299999,.1
6054,6,22.78524,0,0,336.18628,0,0,70.608292,27.457441,5903,0,.40000001
6055,6,47.971107,679.84448,1370.6021,523.15131,0,0,88.208176,0,4707,0,0
6056,6,29.467455,0,0,229.98796,0,0,110.49724,0,845,0,0
6057,6,19.395134,0,0,324.55618,0,85.579803,59.472317,0,3049,0,0
6058,6,18.860334,0,0,377.32745,0,0,167.20201,0,4475,0,.60000002
6059,6,10.276498,0,0,147.81989,0,57.427258,18.02704,0,2180,0,0
6060,6,21.126183,0,0,391.36609,0,0,66.738968,0,2455,0,0
6061,6,19.931118,0,0,356.66306,0,0,166.86935,0,6692,0,.1
6062,6,24.846136,142.48552,288.11981,410.48715,1.9761088,20.749144,115.41608,4.2306552,72311,36.400002,.1
6063,6,25.740843,0,0,450.95975,0,37.359901,227.36067,0,9229,0,0
7001,7,9.1710243,35.60215,39.840961,349.19516,1.2592932,12.120697,97.211685,3.3867927,655644,87,5.0999999
7002,7,8.6683445,29.36866,37.095245,513.91821,2.2047417,10.708746,101.80981,3.4216611,689222,83.199997,4.5999999
7003,7,10.036804,4.0211515,0,388.0574,1.5987083,12.789666,114.031,4.1729259,120467,54.599998,.69999999
7004,7,9.0275602,31.108597,39.510788,405.68152,0,9.0215616,102.46131,1.9735544,88647,50,2.0999999
7005,7,9.9095364,83.408905,92.57338,498.61285,2.3668799,10.820023,109.41196,4.4949999,663406,87.300003,5.1999998
7006,7,12.028429,44.883495,59.85828,372.51318,2.506052,15.036313,99.941322,3.6118033,186989,57.099998,2.5
7007,7,8.9490938,0,32.294937,275.12076,2.1562181,14.015417,83.432106,2.3877747,69034,32.599998,.60000002
7008,7,13.25563,59.662224,78.092644,529.25385,0,21.167446,133.02496,7.4515648,68500,41.200001,.40000001
8001,8,24.279943,63.821507,77.921852,491.54593,3.3964698,12.453723,104.87132,4.8683124,65042,19.4,14.6
8002,8,12.865218,103.72507,179.43298,408.41327,2.0925004,15.54429,105.62633,4.4941125,309319,86.599998,11.7
8003,8,27.63995,147.83478,188.86543,439.65378,1.2753638,28.058004,130.04836,4.3521781,73583,18.700001,20.6
9001,9,22.176481,470.57578,686.11743,2220.1167,2.3946464,26.123415,138.40378,7.8926597,766945,100,53.900002
10001,10,34.337242,193.52742,81.213348,510.30841,2.9160471,18.468298,89.14975,4.5812716,77082,49.599998,26.200001
10002,10,51.254799,0,0,353.6886,0,7.1306334,115.33471,0,7294,36.299999,21.700001
10003,10,30.749159,62.079479,0,375.93094,1.1791062,11.791062,95.000832,8.5932798,67450,6.5,14.7
10004,10,42.009281,372.1669,480,381.57333,0,25.43882,134.10927,0,12675,38.599998,23.1
10005,10,17.645664,37.418461,69.085159,327.29276,1.008985,12.612312,88.700592,2.5869875,111537,54.099998,11.1
10006,10,24.055037,46.815979,63.023987,624.84637,1.8332601,19.832541,106.78999,2.0657103,333644,96.599998,16.4
10007,10,57.237354,293.65472,0,507.65347,0,13.08558,127.81594,20.008003,7745,0,16
10008,10,25.594164,136.02901,137.77927,813.12164,0,34.252441,139.37299,0,12799,58.700001,5.6999998
10009,10,44.912281,0,0,819.05969,0,32.671432,96.645348,0,9215,0,17.799999
10010,10,35.839085,0,0,373.32761,0,13.141036,76.190376,0,19638,35.099998,13.6
10011,10,30.948858,44.674335,239.50021,479.14539,7.8019857,29.257446,118.31159,21.422451,15741,50,14.5
10012,10,46.034115,0,0,452.29227,0,25.919327,106.54513,21.49613,20391,47.099998,30.200001
10013,10,22.276672,254.821,245.84476,580.05487,2.3400846,22.050797,107.82237,5.2056222,936074,95.599998,14.7
10014,10,43.443836,0,0,464.34763,6.9141951,13.82839,161.43379,0,11318,50.400002,21.700001
10015,10,48.148148,249.57062,0,401.95255,0,0,106.94501,0,4518,0,14.5
10016,10,26.250204,139.50963,43.801903,479.05716,2.0446594,25.762709,122.95635,6.1988192,456762,85.199997,23.200001
10017,10,27.532341,30.862198,52.906628,371.50183,2.982152,22.366138,94.185867,5.703577,174057,73.699997,20.6
10018,10,46.238785,0,0,604.85181,15.810277,31.620554,106.86133,0,4539,0,38
10019,10,58.894302,0,0,646.11322,0,31.113876,117.20677,0,6566,47.099998,21.200001
10020,10,60.159882,0,0,461.34903,2.4948232,24.948233,104.88432,10.39501,43002,44.200001,59.400002
10021,10,54.482758,0,0,448.53281,0,86.862106,127.19769,0,2900,0,11.4
10022,10,38.728931,0,0,359.28317,0,40.958427,142.45015,0,3193,0,34.299999
10023,10,34.703712,0,0,358.3548,0,20.712511,117.7244,0,9808,42.400002,24
10024,10,59.030724,428.5423,0,454.18134,11.096316,22.192633,151.7092,0,7801,0,44.5
10025,10,43.960709,0,0,377.22076,5.2026429,26.013214,150.24513,13.259083,12206,27.6,9.1999998
10026,10,35.624142,0,0,485.16486,0,49.952824,113.77457,0,8234,38.400002,24.4
10027,10,43.968445,0,0,688.52625,4.0515356,4.0515356,115.52342,0,11020,29.5,21
10028,10,35.320709,0,0,594.62939,6.726759,40.360554,159.47099,7.839448,21206,61,20.9
10029,10,27.955431,187.59363,197.02431,524.78101,1.3516802,21.626883,115.45956,3.7233779,398669,79.800003,14
10030,10,62.141766,0,0,637.625,0,8.262414,129.69751,0,11159,0,4.1999998
10031,10,30.570616,192.93503,0,567.91034,0,5.3276505,118.45889,6.3734865,25819,48.799999,21.299999
10032,10,52.514587,0,0,526.20203,0,6.0951452,118.33386,4.2419615,37026,19.799999,31
10033,10,59.985928,0,0,470.99454,9.9443121,39.777248,174.14299,0,9986,0,59.099998
10034,10,39.095207,0,0,411.30014,0,0,102.89831,0,2962,0,11.9
10035,10,38.405968,30.114119,43.600964,592.54456,1.5247157,25.920166,140.73372,12.416962,57301,47.299999,19.4
10036,10,30.456213,19.416639,0,630.45898,4.1815462,30.943439,127.83575,9.6061478,54595,49.299999,15.7
10037,10,31.729824,310.13831,105.41164,1143.1625,1.8137134,10.882281,76.659485,8.662509,75717,64.900002,32.700001
10038,10,52.087399,0,0,545.22577,0,6.4441295,135.2448,0,10325,0,30.200001
10039,10,48.869347,0,0,559.09143,0,0,133.83809,44.091709,3184,0,15.2
10040,10,58.904785,0,0,567.25092,14.165309,14.165309,156.62935,9.3949642,14197,22.9,47.5
10041,10,32.101219,0,0,660.71381,1.1873382,23.746765,149.61896,11.566042,68937,62.099998,15.1
10042,10,44.036591,86.398926,92.40654,521.37738,0,27.324581,125.7404,8.9142447,51905,32.400002,34.900002
10043,10,28.277899,0,0,696.66595,2.8313372,39.638721,116.18015,10.429704,16876,28.299999,20
10044,10,24.959764,0,0,275.45468,0,27.12299,94.813713,7.6225324,48374,70.900002,10
10045,10,37.418636,0,0,343.65897,6.6577897,13.315579,116.41505,7.8173857,17149,42.299999,24.9
10046,10,22.288345,49.400372,61.54702,263.62946,2.9816628,23.853302,64.198517,0,61253,49.200001,6.5
10047,10,31.400063,0,0,492.2247,0,28.512774,129.03336,0,6804,45.900002,16.4
10048,10,23.018929,111.64496,122.06474,466.01779,1.9506269,17.555641,107.48895,5.4034581,264412,77.800003,14.8
10049,10,39.611618,0,0,662.11578,0,14.300424,141.85803,0,18702,58.799999,10.4
10050,10,27.657507,27.411949,0,589.81232,2.0090983,25.54425,112.62325,11.731582,231579,82.800003,22.799999
10051,10,39.680649,9.7735891,0,643.03418,4.4461241,26.676744,125.30775,0,36375,30.4,11.1
10052,10,24.541941,139.54468,0,810.99677,2.0707793,15.530845,151.8755,7.4869914,375570,91.099998,8.8000002
10053,10,31.157862,0,0,450.8934,1.6049045,26.0797,128.11699,10.380236,195695,61.799999,18.4
10054,10,41.741535,64.54541,108.44019,566.80682,0,17.361111,171.47433,8.7604027,32100,34.200001,31.1
10055,10,37.137516,0,0,483.58481,0,22.771912,141.03838,10.811979,29863,49.099998,27.299999
10056,10,32.324623,223.3364,242.81078,556.20758,0,20.002769,126.35425,7.8988943,39273,64.300003,32.400002
10057,10,30.515427,0,0,309.52069,0,27.010742,75.847351,5.3694158,29123,13.9,6.8000002
10058,10,23.559601,28.70513,0,812.08331,2.1684213,18.431581,135.42493,8.0593166,76878,68.400002,9.6000004
10059,10,33.421215,93.480011,135.83418,603.48419,1.3857421,13.16455,82.782944,5.2075195,56231,49.099998,24.6
10060,10,52.28672,0,0,445.20654,0,11.726767,125.79949,13.092433,11461,0,25.700001
10061,10,51.761135,0,0,461.21796,0,10.518012,146.0134,20.140987,14978,43.700001,27.200001
10062,10,43.612301,138.98412,0,519.08215,0,26.246719,110.12995,0,13381,61,24.6
10063,10,42.275345,0,0,253.63536,0,30.066145,90.70491,0,6357,0,26.700001
10064,10,29.915768,22.184593,45.629044,695.88135,2.6530478,19.897858,140.96451,14.634147,125107,61.400002,16.799999
10065,10,60.230812,0,0,430.62619,0,0,97.795593,0,5462,0,28.5
10066,10,51.257961,0,0,528.46521,6.3893681,38.336208,118.96385,19.190174,15927,33.900002,13.5
10067,10,58.230492,294.24606,0,567.1178,15.989766,23.98465,118.42806,0,11083,28.1,19.5
11001,11,61.665112,0,0,437.64026,6.2996097,31.498047,127.87724,9.7465887,13095,32.200001,23
11002,11,68.262276,0,0,422.18405,16.363934,32.727867,121.68549,20.449898,6497,0,28.700001
11003,11,58.150677,0,0,697.86835,10.79797,32.393909,132.67117,15.857913,8361,42.099998,13
11004,11,74.055359,0,0,410.94452,0,26.089226,117.11712,25.680534,4552,0,58.900002
11005,11,40.466751,214.14583,0,286.14603,3.6863642,22.118185,130.15683,21.853148,34140,82.300003,39.599998
11006,11,43.550602,0,0,311.30981,0,27.162842,108.64179,0,6551,0,6.5999999
11007,11,40.525253,0,0,400.93954,0,20.02804,135.89684,0,14905,38.400002,17.700001
11008,11,40.358418,448.89792,271.86725,315.21353,0,17.874014,84.247711,0,28887,30.700001,15.1
11009,11,50.522976,0,0,452.84186,0,7.2207379,123.01257,22.431583,13950,64.400002,33.400002
11010,11,55.396214,0,0,327.28711,0,55.529114,118.09647,12.540757,12248,33.799999,15.3
11011,11,31.858496,43.808598,0,433.03726,1.4724613,22.08692,132.61845,4.2519717,142521,83.900002,33.400002
11012,11,48.474613,0,0,408.53659,0,11.491611,159.84955,16.534391,9845,48.900002,28.5
11013,11,51.879833,0,0,331.84848,0,35.984165,127.17436,0,5559,0,13.1
11014,11,64.91758,0,0,455.66415,0,26.404383,148.83783,36.791759,15382,33.200001,48.700001
11015,11,59.325489,0,0,384.32941,0,30.759766,79.861816,0,6388,0,36.799999
11016,11,53.257946,0,0,298.29507,3.3447053,30.102348,104.72251,0,24618,34.400002,36.900002
11017,11,70.030289,288.04355,0,501.40073,0,38.593277,115.92816,11.896265,21313,26,66.400002
11018,11,58.155296,0,0,426.04831,0,59.655701,101.57063,15.649452,8785,28.4,6.5999999
11019,11,73.486351,0,0,545.39355,0,17.724211,142.49887,0,7613,0,5.0999999
11020,11,34.399605,0,0,264.9603,7.617887,45.707321,95.936874,0,10213,32.799999,39.799999
11021,11,61.444721,0,0,441.19775,14.874312,29.748625,149.92505,0,6857,0,35.400002
11022,11,38.870796,139.3632,0,327.97198,5.8032694,17.409807,110.40266,17.711655,37953,79.199997,19.200001
11023,11,25.598373,0,0,257.21765,0,15.007804,97.11451,0,21646,32.799999,1.5
11024,11,47.57814,0,0,365.65668,0,13.118195,102.811,22.988506,5471,0,31.9
11025,11,31.082579,98.166092,0,387.55228,2.2839916,22.268917,125.73925,5.5544977,189988,90.199997,34
11026,11,22.373756,0,0,26.819431,20.07226,0,21.738792,0,12959,0,17.5
11027,11,36.798161,0,0,420.50241,4.9771051,14.931316,142.88127,16.758841,20069,23.6,9.1999998
11028,11,39.990303,0,0,272.37613,0,12.456661,86.457413,0,22973,0,3.9000001
11029,11,35.018044,102.76992,259.1405,500.11261,6.0795202,20.265066,99.918129,4.0809665,45641,69.099998,25.4
11030,11,64.902504,0,0,561.36688,0,0,149.09863,29.655991,4671,0,62.299999
11031,11,18.554796,30.502825,0,324.69263,1.3540045,20.310066,62.556313,5.4528599,46628,65.300003,10.2
11032,11,63.71553,301.69446,0,405.10226,13.984058,41.952175,151.45073,41.718815,6212,40.200001,37.799999
11033,11,16.953648,20.911791,22.352541,282.43271,2.7471128,15.305342,62.197186,3.6654205,115128,48.5,7
11034,11,55.138012,0,0,394.61365,3.84571,38.4571,110.66366,12.578616,22696,39.799999,27.200001
11035,11,47.433823,410.79651,100.47498,468.80963,2.9591053,29.591051,167.28314,12.440906,34459,46.299999,24.1
11036,11,46.55434,0,0,272.42709,0,19.035189,59.813725,48.253235,13181,0,35.5
11037,11,54.274841,0,0,387.31964,0,28.624588,110.61669,23.929171,11861,36.599998,29.5
11038,11,44.844143,0,0,413.35376,0,16.747147,106.38611,5.1631556,28453,42.099998,36.200001
11039,11,64.609055,0,0,322.07376,0,0,140.02898,22.371365,5855,0,57.799999
11040,11,55.869492,0,0,465.84564,0,20.43214,162.63364,0,17913,59.700001,42.900002
11041,11,45.318092,0,0,320.93945,0,8.8621054,101.45418,0,8761,0,1.6
11042,11,62.131104,0,0,327.1778,0,0,112.15334,0,3833,0,0
11043,11,53.104652,0,0,452.6571,4.0454712,24.272827,110.31178,16.270744,25621,50.400002,41.599998
11044,11,14.107507,40.955429,73.11396,368.76724,.96768421,14.999104,73.332634,3.9580224,258653,84.599998,8.6000004
11045,11,50.905731,494.39117,0,551.35583,6.1508179,24.603271,149.31015,0,16834,31.1,27.799999
11046,11,65.422905,0,0,479.9433,9.4446545,9.4446545,155.05559,0,11560,0,52.5
11047,11,36.341423,124.82093,185.40381,344.35568,4.9097104,28.47632,93.942024,7.1293621,77045,77.099998,34.299999
11048,11,37.2528,0,0,243.33403,3.7639265,9.4098167,75.208488,0,16856,27.5,14.8
11049,11,71.527405,0,0,518.57593,7.2817302,21.84519,146.7486,10.156408,13026,27.200001,51.900002
11050,11,60.371674,0,0,372.79626,0,93.896713,87.908577,0,1991,0,27.700001
11051,11,43.851223,0,0,292.94968,11.319901,16.979851,117.43981,0,10758,0,34.5
11052,11,46.763504,0,0,439.95016,0,43.016037,151.99634,8.4260197,18161,39.799999,34.200001
11053,11,54.646492,0,0,487.41437,15.175275,35.408974,116.72343,17.244352,18204,33.400002,33.099998
11054,11,56.289265,0,0,438.03979,0,12.683917,141.58862,20.251114,7189,38.400002,37.200001
11055,11,47.667435,0,0,402.12921,0,25.201612,155.93961,0,13487,0,.30000001
11056,11,43.846622,0,0,289.25378,0,19.671873,65.124123,0,8247,0,29.6
11057,11,29.441631,0,172.25397,376.01733,0,23.452845,108.49179,11.715638,69046,54.299999,14.3
11058,11,41.658504,0,0,227.40372,0,24.049061,80.149277,0,12271,0,0
11059,11,48.024063,0,0,447.84573,0,7.9560823,147.26176,0,13240,0,11.5
11060,11,29.116785,95.444275,1.8394697,709.40936,2.080317,23.923643,135.98895,6.2658887,558303,93.800003,34.700001
11061,11,58.409588,0,0,377.49777,0,0,171.25468,18.175209,9246,0,.1
11062,11,61.572536,0,0,510.4342,0,0,182.66031,0,2709,0,28.6
11063,11,31.53548,151.72717,149.01465,350.37762,4.100966,10.252415,106.25043,3.5460992,42708,72.300003,27.6
11064,11,42.832405,41.403576,0,324.71872,0,21.023125,128.8745,0,19068,18.700001,6.3000002
11065,11,57.506939,0,0,409.05026,0,31.359432,109.32454,32.159512,18127,41.200001,37
11066,11,58.158436,0,0,510.20663,0,9.4741831,126.31212,25.23341,11230,24.799999,52.5
11067,11,31.716923,0,0,212.10742,2.0009072,11.338473,57.614895,0,43913,29.5,8
11068,11,40.631702,0,0,311.78482,0,15.08599,84.245438,0,18180,16.200001,5
11069,11,37.600483,760.63116,670.2644,352.42975,0,21.311251,102.67455,3.1088727,50008,33.200001,10.8
11070,11,72.450928,0,796.22754,626.09827,10.185374,0,144.28392,0,10016,0,74.699997
11071,11,39.621735,0,0,346.29623,6.0060062,12.012012,119.52327,0,14649,40.400002,8.1999998
11072,11,54.994484,0,0,413.72482,0,54.768799,104.44421,11.837121,11834,5.1999998,54.700001
11073,11,47.482525,0,0,395.52673,5.9014459,17.704338,136.49326,0,15518,30.200001,24.5
11074,11,54.85247,0,0,366.70901,0,17.379215,97.288719,0,5629,0,23
11075,11,46.217789,0,0,310.23563,3.1627555,12.651022,99.400688,0,18167,0,42.5
11076,11,26.812874,30.877586,0,242.17151,2.6610608,18.627424,76.691353,10.022049,39257,63,22.4
11077,11,66.868576,0,0,401.61273,0,59.297913,142.52563,15.137753,9311,34.900002,37.299999
11078,11,41.32634,0,0,353.15366,9.0077915,36.031166,99.960274,8.8043671,18732,19.200001,12.8
11079,11,66.413528,0,612.74512,435.55209,0,56.737587,121.13742,23.245003,5824,0,53.799999
11080,11,52.784142,0,0,413.17029,0,8.8952141,128.79349,15.503876,8740,41.5,20.5
11081,11,66.041176,211.26326,0,477.38733,10.986596,38.453087,140.69579,22.696323,17678,0,56.5
11082,11,58.328022,0,0,488.48657,0,24.783148,162.78439,14.880953,9502,39.700001,49.700001
11083,11,49.606018,0,0,436.30646,0,38.570328,95.582191,18.811136,8389,0,33.200001
11084,11,50.098049,0,0,263.79684,6.4275613,38.565369,89.163521,0,8718,0,50.200001
11085,11,42.968975,0,0,404.47137,0,0,144.06059,14.088475,10576,48,39.5
11086,11,60.912781,0,0,362.66745,0,0,160.08035,0,4930,0,30.299999
11087,11,52.104794,0,0,403.56741,0,21.206337,125.88602,4.5674615,32311,42.799999,37.200001
11088,11,60.766365,0,0,363.89267,8.8691797,8.8691797,66.954681,0,6566,0,62.700001
11089,11,51.195602,0,0,235.82845,3.5679879,24.975916,81.538254,29.086678,14716,21.9,42.099998
11090,11,66.885185,0,0,504.06107,15.820282,15.820282,126.73653,0,5644,0,49
11091,11,62.351826,0,0,391.20129,0,47.404598,145.9854,0,4218,0,33
11092,11,40.911015,113.04253,0,383.99603,1.5761187,15.761187,110.6494,5.9364796,48640,62.200001,32.299999
11093,11,50.504139,0,66.924576,300.12833,0,34.851299,101.88232,0,7273,36,1.8
11094,11,52.50098,0,0,396.46439,5.9217148,29.608574,92.962723,0,12825,35.799999,42.400002
11095,11,66.337578,0,0,356.36957,0,37.206993,136.73753,0,6280,0,58
11096,11,64.370583,370.052,0,527.99817,0,36.281837,135.66476,0,13456,28.4,63
11097,11,54.896908,0,0,392.63815,0,56.30983,119.7673,14.594279,11252,0,18.6
11098,11,69.714668,0,0,416.92291,18.971731,18.971731,153.01244,0,6013,0,60.099998
11099,11,56.30407,0,0,422.53482,0,45.303535,76.934059,14.208582,19963,20.799999,49.5
11100,11,62.969482,0,0,510.31732,0,0,158.09518,0,6846,0,29.4
11101,11,55.261589,0,0,453.25436,4.4497843,22.24892,116.37291,0,20194,47.599998,51
11102,11,50.58392,0,0,419.47049,0,24.618414,121.62605,53.163212,10714,35.200001,48.400002
11103,11,63.678467,0,0,447.45041,0,0,156.84126,49.529469,6223,0,40.5
11104,11,54.114498,0,0,475.06665,0,8.7252417,116.80515,13.706141,10502,26.1,47.900002
11105,11,44.926704,56.893848,0,295.97568,0,20.601566,114.37597,0,10475,0,.80000001
11106,11,30.345133,31.71073,68.541992,374.29849,2.6382439,21.765512,116.6777,2.7968898,158410,82.400002,23.9
11107,11,40.171101,141.74316,0,334.99847,0,15.19803,86.832535,35.20631,21504,38.900002,34.5
11108,11,45.445309,0,0,343.5856,9.1861105,9.1861105,77.765999,0,5939,0,22.1
11109,11,58.757778,0,0,364.11951,0,12.439358,105.66122,0,8000,0,44.900002
11110,11,35.863934,0,0,314.9201,12.012974,20.021624,105.03991,0,12959,0,9.1999998
11111,11,47.677097,0,0,521.62915,5.8847761,29.42388,104.83503,0,13915,60,58.700001
11112,11,48.795883,0,20.545431,360.01871,10.09795,10.09795,120.83034,0,8619,0,4.3000002
11113,11,54.554081,0,0,411.16473,9.024456,18.048912,177.61989,0,9529,0,22
11114,11,54.494011,0,0,423.21078,0,26.462027,110.16095,20.964361,7682,0,44.799999
11115,11,39.99345,0,0,411.36801,3.3919001,27.135201,127.54421,5.9865899,27734,47.400002,15.9
11116,11,43.848228,0,0,459.10983,0,25.207966,181.52481,55.066078,6384,48.400002,43.400002
11117,11,57.154396,0,840.93683,409.61877,0,11.124708,123.00123,16.989466,7586,46.299999,54
11118,11,73.075478,0,0,578.4679,0,48.520134,179.32716,0,2686,0,64.099998
11119,11,49.554295,0,0,402.0968,0,12.137395,164.2831,0,7519,0,.80000001
11120,11,65.737083,0,0,517.02539,0,24.180874,160.89542,0,11578,38.799999,62.200001
11121,11,37.123394,35.478008,97.695793,440.42743,2.0378082,21.05735,120.91647,0,137217,81.800003,31.4
11122,11,40.148849,0,0,284.02655,0,21.071644,72.895691,81.699348,10142,27.299999,27.299999
11123,11,71.00592,0,0,615.67969,0,29.403116,133.46336,0,3061,0,56.5
11124,11,61.175571,0,0,434.4921,0,40.541637,98.02047,8.5910654,15839,23.299999,52.400002
11125,11,62.727402,0,0,505.65518,0,35.557663,95.564674,62.656643,6986,38.5,38.400002
11126,11,34.076469,0,0,408.49295,0,26.992374,122.77895,13.224015,35792,61.400002,28.200001
11127,11,39.884052,0,0,340.94388,5.4027772,81.041656,128.3148,0,18858,39.700001,13.9
11128,11,68.898003,0,0,513.82739,0,35.081566,106.65469,18.539118,7587,0,70.5
11129,11,55.164562,148.52773,0,472.82425,7.1055532,21.316658,133.04428,28.529043,24631,54.599998,52.799999
11130,11,67.093674,0,0,367.93057,0,0,97.859634,52.029137,7509,0,69.800003
11131,11,67.039589,0,0,631.40735,0,0,160.73801,42.517006,3486,0,62.200001
11132,11,56.216881,385.08682,463.24817,394.2876,0,42.262451,118.43664,0,15819,17.6,31.799999
11133,11,64.34201,0,0,491.09473,0,38.575287,109.62191,52.465897,8386,0,48.299999
11134,11,61.865025,0,0,524.75092,9.457159,9.457159,146.40472,0,12496,23.4,34.200001
11135,11,66.791153,0,0,488.26648,8.5616436,25.684931,121.95122,21.177467,13430,39.700001,64.400002
11136,11,47.24321,67.472794,0,428.92743,5.5937796,22.375118,152.3719,4.2844901,34910,53.200001,41.299999
11137,11,52.837227,0,0,347.57587,3.2119226,12.847691,84.151924,11.687704,24007,42.200001,29.799999
11138,11,51.815487,0,0,439.61359,0,22.806057,165.62221,17.806269,17375,64.099998,28.1
11139,11,55.805851,362.47665,0,482.0657,0,0,112.4335,41.356491,4758,0,0
11140,11,63.660385,0,0,486.9205,0,16.630634,146.75508,0,5682,0,33.099998
11141,11,40.502804,158.40259,0,454.54324,2.2163122,33.244682,106.54366,0,48166,66.400002,33.400002
11142,11,60.271648,0,0,376.95337,0,31.100975,85.234482,16.45278,8289,39,36.900002
11143,11,54.521706,199.96565,0,330.18121,0,11.050945,105.45021,0,8051,0,60.099998
11144,11,63.577187,0,0,486.96375,0,0,119.30567,0,6472,0,0
11145,11,33.219177,0,0,369.80176,4.659615,23.298075,135.38629,0,24381,39.200001,28.1
