town,t,treatment,x1,x2,after,y
57,5,1,.77808613,9.3243055,0,2.8616955
57,6,1,.25007939,7.7492743,1,2.2375731
57,7,1,.68030572,8.2736111,1,3.7960587
57,8,1,.20993982,8.2505789,1,3.3620675
57,9,1,.25915757,7.6581883,1,2.9755306
57,10,1,.53844792,8.6905441,1,3.618371
58,1,1,.55946243,8.4731207,0,1.9294366
58,2,1,.06654381,8.6696329,0,3.0778804
58,3,1,.82355958,8.2563591,0,1.5791705
58,4,1,.27209693,8.7462816,0,3.3908517
58,5,1,.48478067,8.2642756,0,2.2832532
58,6,1,.9525972,8.5567303,1,3.0454719
58,7,1,.50088531,8.5410299,1,2.9497912
58,8,1,.38373947,8.0183992,1,3.8498023
58,9,1,.85249496,7.7601309,1,2.6353302
58,10,1,.62036473,9.2328663,1,3.2878423
59,1,1,.0063675083,7.2931728,0,1.8443664
59,2,1,.2810683,8.1989632,0,2.955431
59,3,1,.18320078,9.5496559,0,3.3728025
59,4,1,.85515445,8.9533243,0,2.3650608
59,5,1,.64721876,9.0880909,0,2.7499974
59,6,1,.52210766,7.6428699,1,3.0882037
59,7,1,.47809947,9.2543697,1,3.1936293
59,8,1,.70030636,9.3044014,1,4.1105099
59,9,1,.35229814,8.4557419,1,3.4244809
59,10,1,.58186215,6.9396553,1,3.012542
60,1,1,.6607725,8.8220415,0,1.850212
60,2,1,.41274157,7.4653826,0,2.2933431
60,3,1,.98496455,9.1811161,0,2.7963691
60,4,1,.84930766,5.7874651,0,1.8819778
60,5,1,.14245687,8.0632935,0,2.8641245
60,6,1,.6447069,8.7955475,1,4.204423
60,7,1,.7055372,6.1658354,1,1.6920985
60,8,1,.48596311,8.9342012,1,3.9267018
60,9,1,.21039434,5.6613598,1,2.6515708
60,10,1,.94680738,7.0060577,1,2.1204085
61,1,1,.81771356,7.5025883,0,1.9825517
61,2,1,.2654582,8.0321951,0,2.5573285
61,3,1,.72832012,9.8972197,0,3.2284412
61,4,1,.56570858,8.1411963,0,2.7354388
61,5,1,.91016853,9.2895622,0,2.8797166
61,6,1,.71607572,7.6218925,1,2.2413602
61,7,1,.89858085,6.4689112,1,2.615519
61,8,1,.27537012,7.4323444,1,3.4475405
61,9,1,.22021379,8.3123665,1,3.7679422
61,10,1,.047866937,8.3065815,1,3.4625049
62,1,1,.60014784,7.62463,0,2.2864795
62,2,1,.22837453,8.5971594,0,3.0441835
62,3,1,.9502604,8.4723215,0,2.2450931
62,4,1,.97044915,8.4205418,0,2.1540387
62,5,1,.68189222,8.4055338,0,2.2770469
62,6,1,.54603082,8.0721855,1,2.6847348
62,7,1,.6095835,7.2062006,1,2.9459691
62,8,1,.61497849,9.1611519,1,3.3997078
62,9,1,.75000709,7.1213913,1,3.1077924
62,10,1,.004051771,9.394516,1,3.8894677
63,1,1,.73286837,7.5752268,0,1.9128678
63,2,1,.62785429,6.224473,0,2.1158965
63,3,1,.058099832,7.7445536,0,1.2795818
63,4,1,.58027369,10.081997,0,3.3046174
63,5,1,.096955217,8.2703447,0,2.7193551
63,6,1,.62577033,6.7237024,1,2.4382062
63,7,1,.61099303,6.0510912,1,2.7025607
63,8,1,.80729711,9.0777683,1,3.0490575
63,9,1,.41249111,7.9083061,1,3.040916
63,10,1,.199038,7.7976503,1,3.6090205
64,1,1,.65845358,8.1386662,0,1.5760944
64,2,1,.12142674,9.1017342,0,4.0460296
64,3,1,.11538846,7.7454996,0,2.8640924
64,4,1,.44664934,8.0651703,0,3.0454943
64,5,1,.545618,8.1409779,0,2.906626
64,6,1,.035631914,9.1506634,1,3.8075626
64,7,1,.42266995,8.0518351,1,3.6895983
64,8,1,.58821493,8.0687904,1,3.2166665
64,9,1,.90703714,11.255384,1,3.7439587
64,10,1,.29337659,10.177269,1,3.9099882
65,1,1,.030337654,8.1479645,0,3.0266502
65,2,1,.67689914,7.7960939,0,1.7351408
65,3,1,.36104149,7.2041984,0,2.2983601
65,4,1,.43227226,9.0630083,0,3.4438701
65,5,1,.34125251,7.5202713,0,2.3777568
65,6,1,.075965896,8.2667351,1,2.9482009
65,7,1,.51418018,6.1083612,1,1.5884995
65,8,1,.96446514,8.3043556,1,3.2528341
65,9,1,.60194743,9.3717623,1,3.0642061
65,10,1,.17961529,8.0101357,1,3.6100798
66,1,1,.72523862,7.279139,0,.88298112
66,2,1,.35977685,9.2860012,0,2.6946361
66,3,1,.66471666,7.7190356,0,2.1303232
66,4,1,.25659022,8.3556023,0,2.8897383
66,5,1,.3259595,8.6952753,0,3.6505396
66,6,1,.5500018,7.9724827,1,2.9818842
66,7,1,.97718602,8.6529493,1,3.7960129
66,8,1,.9029184,7.8236895,1,3.0549428
66,9,1,.68619996,7.3684721,1,3.1084259
66,10,1,.90622503,7.1021123,1,2.916177
67,1,1,.37519175,6.9786878,0,1.8035564
67,2,1,.83953851,8.4378815,0,3.1967115
67,3,1,.20701277,7.4791379,0,2.6505129
67,4,1,.82901865,8.9747448,0,2.7760761
67,5,1,.64450687,8.1441193,0,2.6179159
67,6,1,.30214563,9.8421173,1,3.7740295
67,7,1,.75373423,8.3551397,1,2.6227353
67,8,1,.019893993,5.8260942,1,2.2906253
67,9,1,.88253552,7.4418654,1,2.9078374
67,10,1,.3154178,6.0946579,1,2.3818302
68,1,1,.011471505,7.5442066,0,2.2073083
68,2,1,.52540326,7.9344883,0,2.2026942
68,3,1,.037445661,8.2907257,0,2.8278584
68,4,1,.64117217,8.5027227,0,3.1275828
68,5,1,.68774712,9.4131279,0,3.4144354
68,6,1,.54307026,7.0829835,1,1.628003
68,7,1,.99910361,7.2534022,1,2.7533886
68,8,1,.50536579,6.1623268,1,2.4248514
68,9,1,.30150288,8.5805855,1,3.3352969
68,10,1,.55137688,8.9065113,1,4.1154928
69,1,1,.8020044,7.8626442,0,3.1821983
69,2,1,.3159906,7.0638561,0,2.2893357
69,3,1,.68438536,8.5059614,0,3.0981832
69,4,1,.25431368,8.8673153,0,3.0450797
69,5,1,.047827344,5.5187144,0,1.7753288
69,6,1,.83237004,6.7251005,1,2.8182116
69,7,1,.48456457,8.9752398,1,2.9468148
69,8,1,.71816987,8.316411,1,2.2746296
69,9,1,.64150506,7.7751217,1,2.9344208
69,10,1,.40495637,7.7776804,1,3.6524112
70,1,1,.22758886,9.1382046,0,2.6262505
70,2,1,.10284279,7.9063444,0,2.1646702
70,3,1,.79552513,6.8947983,0,1.4569911
70,4,1,.83714247,6.1564493,0,1.5290838
70,5,1,.93516362,8.947896,0,3.1068892
70,6,1,.59311664,8.6535168,1,3.5942504
70,7,1,.08109428,9.113821,1,4.1554918
70,8,1,.49610353,8.3843517,1,2.9227805
70,9,1,.60834366,9.266758,1,3.6067395
70,10,1,.38279292,6.9310303,1,3.2965009
71,1,1,.056452543,7.7708988,0,2.3601403
71,2,1,.27575013,10.386673,0,3.5387776
71,3,1,.29375559,9.1059122,0,2.9684265
71,4,1,.64771169,7.1776724,0,1.9860425
71,5,1,.92765915,8.941021,0,3.0229828
71,6,1,.25198096,7.8288956,1,3.6242933
71,7,1,.87953883,9.6120872,1,3.7502739
71,8,1,.80795258,7.1521778,1,3.1325884
71,9,1,.041444588,7.9418082,1,4.0384235
71,10,1,.060442738,7.9343195,1,3.8560393
72,1,1,.64172864,7.6472015,0,2.2083299
72,2,1,.4327257,8.295619,0,2.4937229
72,3,1,.9347465,6.3053842,0,1.8627561
72,4,1,.15034063,8.0569572,0,2.7151659
72,5,1,.57473248,7.2755575,0,2.8109345
72,6,1,.054024316,8.8850622,1,3.5557411
72,7,1,.41938943,8.6710081,1,2.9113584
72,8,1,.40093827,7.7276182,1,2.8222971
72,9,1,.8850612,8.7055798,1,2.7932234
72,10,1,.32800168,7.587718,1,2.7601924
73,1,1,.54196197,8.1503601,0,2.4415426
73,2,1,.15341182,8.3348331,0,2.748733
73,3,1,.21885206,8.8457737,0,3.1179042
73,4,1,.85475045,7.6810532,0,1.5766696
73,5,1,.27856156,6.1842089,0,2.2654564
73,6,1,.88432747,8.460062,1,2.7501411
73,7,1,.02219668,6.8424959,1,2.261656
73,8,1,.87965292,7.1824179,1,2.5499279
73,9,1,.051484022,6.7811694,1,3.4403994
73,10,1,.073155843,6.9502397,1,2.986253
74,1,1,.98037845,5.8965039,0,1.1111305
74,2,1,.6911214,8.4214478,0,3.1702905
74,3,1,.16677593,8.9346189,0,3.1440465
74,4,1,.77201194,7.2597518,0,1.9832348
74,5,1,.33174333,8.8318472,0,3.2430699
74,6,1,.4661085,6.648591,1,2.8317158
74,7,1,.54863042,7.5159798,1,2.2887471
74,8,1,.56786406,9.2179394,1,3.8597667
74,9,1,.59650606,8.8735867,1,3.8520291
74,10,1,.46596429,7.6005511,1,3.3440142
75,1,1,.076012015,6.8517485,0,2.7474258
75,2,1,.069017686,7.5470486,0,2.7235456
75,3,1,.35657242,8.3782558,0,3.1467724
75,4,1,.045262605,8.0283079,0,3.2261496
75,5,1,.18530588,8.0342846,0,3.5579617
75,6,1,.71910274,8.880475,1,4.2055001
75,7,1,.11388988,7.4404602,1,2.5288107
75,8,1,.31412187,8.9289951,1,3.1552224
75,9,1,.75476104,10.078205,1,4.4685426
75,10,1,.84963232,8.7481842,1,3.317086
76,1,1,.35326162,7.6344891,0,2.4215143
76,2,1,.95229018,6.1276288,0,.95278949
76,3,1,.02962907,8.5404024,0,2.4827054
76,4,1,.55038512,8.7153587,0,2.7811337
76,5,1,.7097311,9.4231949,0,3.0541131
76,6,1,.87000912,7.7239881,1,2.7839496
76,7,1,.44837096,7.1220837,1,2.8024611
76,8,1,.98185962,9.0632,1,3.1120059
76,9,1,.30584338,7.2781448,1,2.8274713
76,10,1,.38374603,7.9331379,1,3.9716089
77,1,1,.38502523,7.8370585,0,2.347353
77,2,1,.55690098,9.4541988,0,3.0363216
77,3,1,.10386425,6.9249072,0,2.314173
77,4,1,.23752549,6.9352875,0,2.1503451
77,5,1,.50373238,8.8636456,0,3.1661971
77,6,1,.92647576,7.8094034,1,2.3543024
77,7,1,.85619307,6.1835876,1,2.3239393
77,8,1,.21433508,7.9147882,1,3.8685832
77,9,1,.72198939,7.539309,1,3.0780385
77,10,1,.75922889,7.3166523,1,3.3761444
78,1,1,.55871397,9.4288025,0,2.5936553
78,2,1,.32612637,8.9008265,0,2.7988689
78,3,1,.96313417,8.0290012,0,2.0404425
78,4,1,.90128696,8.6229858,0,2.3532643
78,5,1,.97971994,6.1950917,0,1.8611751
78,6,1,.42800915,6.9397173,1,2.2367907
78,7,1,.80529839,8.863904,1,3.1965575
78,8,1,.23709442,8.5052404,1,3.9937835
78,9,1,.28988838,8.2512436,1,3.6691308
78,10,1,.51492363,8.3980999,1,2.5402167
79,1,1,.46923348,7.8285718,0,2.0214069
79,2,1,.3099806,8.147438,0,2.4959068
79,3,1,.78271657,6.957159,0,1.4512655
79,4,1,.56525439,7.8562784,0,2.0565159
79,5,1,.38641602,6.4302258,0,1.7878007
79,6,1,.53626144,7.1706066,1,3.02478
79,7,1,.65506607,8.0571404,1,3.35619
79,8,1,.19845964,7.7433672,1,3.7929993
79,9,1,.4417854,7.9474096,1,3.6690822
79,10,1,.39900407,8.2491207,1,3.546021
80,1,1,.067312278,8.7928505,0,2.1269472
80,2,1,.26717016,7.2188387,0,3.1305482
80,3,1,.021115378,7.0633278,0,1.5993099
80,4,1,.28640395,9.2097683,0,4.1031013
80,5,1,.89402908,7.7500391,0,1.9968388
80,6,1,.037065189,7.2317486,1,3.3137388
80,7,1,.27248043,5.5854096,1,1.9989429
80,8,1,.87541741,6.9505978,1,2.4193208
80,9,1,.66698527,8.1596613,1,3.7872071
80,10,1,.79129034,8.3991566,1,2.9525316
81,1,1,.16279042,8.1617842,0,2.6476736
81,2,1,.52616167,8.9286776,0,2.9637651
81,3,1,.34912699,8.3042011,0,2.3905859
81,4,1,.19375996,7.7286963,0,2.6584609
81,5,1,.51455826,7.5483074,0,2.2555928
81,6,1,.61938626,9.2472897,1,2.9529173
81,7,1,.45342708,7.601512,1,3.2304225
81,8,1,.11631551,7.0983381,1,2.9113142
81,9,1,.26334578,8.2380962,1,3.9850156
81,10,1,.021350535,8.7992516,1,4.3977823
82,1,1,.16345885,7.9357567,0,2.8082905
82,2,1,.80270022,7.6803546,0,2.5673695
82,3,1,.70962936,8.1950884,0,1.9955978
82,4,1,.61713541,7.6966171,0,2.8487747
82,5,1,.87548566,9.5935745,0,2.9049683
82,6,1,.25339991,7.6594419,1,3.7120454
82,7,1,.015882276,8.2749691,1,3.6828983
82,8,1,.98722476,7.2303305,1,2.4487855
82,9,1,.097819991,9.045126,1,4.5877805
82,10,1,.12591524,8.081522,1,3.3946817
83,1,1,.89921135,9.0368662,0,2.3264568
83,2,1,.49150628,8.464016,0,2.2721243
83,3,1,.43891722,8.2631321,0,2.8688316
83,4,1,.96397579,7.8666439,0,1.6914309
83,5,1,.96463591,8.2709904,0,2.2644634
83,6,1,.45140576,7.2795014,1,3.4185786
83,7,1,.25498259,8.4121742,1,2.6308405
83,8,1,.6853438,7.8455791,1,3.1708481
83,9,1,.55227888,6.98033,1,2.3164527
83,10,1,.58918041,7.5811634,1,2.8563354
84,1,1,.46036297,7.9131975,0,1.9814701
84,2,1,.74643236,8.8662987,0,2.1626692
84,3,1,.86854547,8.4674416,0,2.9399977
84,4,1,.73025358,7.2948027,0,1.9095103
84,5,1,.27631596,9.2983208,0,3.1388445
84,6,1,.89244431,8.080821,1,2.4561851
84,7,1,.42830947,7.0452881,1,2.5855656
84,8,1,.542413,7.9768996,1,3.0045326
84,9,1,.39045206,7.3953094,1,3.078804
84,10,1,.55090898,7.304409,1,3.5168364
85,1,1,.24259101,7.8839455,0,2.4896755
85,2,1,.094372496,7.2142868,0,2.8036885
85,3,1,.40950307,8.3089266,0,2.9614954
85,4,1,.56544149,7.985867,0,2.9623516
85,5,1,.88221079,7.0551181,0,2.3984654
85,6,1,.030156249,9.2678261,1,3.4366448
85,7,1,.27575904,6.4797735,1,2.7923102
85,8,1,.61007941,8.0351963,1,3.0268121
85,9,1,.50138038,7.474514,1,3.0122671
85,10,1,.13807321,9.3986807,1,4.5555387
86,1,1,.92102796,6.4868283,0,1.6864586
86,2,1,.91417211,6.4397893,0,2.0233653
86,3,1,.064373575,6.6101122,0,1.8820227
86,4,1,.37011519,8.4832706,0,3.0691714
86,5,1,.31156239,8.5131931,0,2.7708185
86,6,1,.84684825,7.5807238,1,2.6912446
86,7,1,.13883626,7.3876376,1,3.3883891
86,8,1,.72781861,6.9965487,1,2.4675636
86,9,1,.69976568,7.1758051,1,3.2559772
86,10,1,.74366164,6.8741913,1,2.4484642
87,1,1,.25091505,7.5536442,0,2.4273677
87,2,1,.82062399,6.6266947,0,2.1234753
87,3,1,.30889687,8.7141542,0,3.5421691
87,4,1,.88538831,9.5021133,0,2.9767702
87,5,1,.91441292,7.0013003,0,2.5273075
87,6,1,.29214254,8.6294212,1,2.9571819
87,7,1,.61745936,7.1059113,1,2.5764232
87,8,1,.55135173,8.3252239,1,3.2619772
87,9,1,.55567658,10.135026,1,4.3577228
87,10,1,.68554038,6.2951527,1,3.5150614
88,1,1,.4430812,7.5182939,0,2.2329757
88,2,1,.63799411,8.7718468,0,2.9177148
88,3,1,.033652361,7.8026705,0,2.450675
88,4,1,.81132174,7.9860458,0,2.3490982
88,5,1,.031044682,8.3638096,0,3.145009
88,6,1,.10213304,8.2126408,1,4.0286579
88,7,1,.36708191,7.8710699,1,2.1979089
88,8,1,.96407729,8.1014462,1,3.3119757
88,9,1,.33493823,8.8568134,1,3.9465389
88,10,1,.88653582,8.5993271,1,2.8717136
89,1,1,.18148434,10.50669,0,3.2295032
89,2,1,.22203369,8.4865608,0,2.2369576
89,3,1,.50277007,8.490818,0,2.5380328
89,4,1,.90995479,8.3158321,0,3.47596
89,5,1,.087200105,9.0000572,0,3.3575921
89,6,1,.68121243,6.7423944,1,2.5300708
89,7,1,.96251702,6.7864122,1,1.9941264
89,8,1,.54922056,8.2917461,1,2.9542522
89,9,1,.72766173,7.0411863,1,2.9504123
89,10,1,.56500912,7.4703455,1,3.3582919
90,1,1,.69492674,7.1763802,0,1.6105038
90,2,1,.6964671,9.2056713,0,2.580158
90,3,1,.3678866,7.6242085,0,2.3685591
90,4,1,.87862915,7.4660254,0,1.9753646
90,5,1,.21921945,6.8795891,0,1.8156164
90,6,1,.15742168,6.5605659,1,2.4934556
90,7,1,.86085016,6.918036,1,2.5463841
90,8,1,.98855627,7.9390583,1,2.5978935
90,9,1,.75074595,9.3302755,1,3.5640333
90,10,1,.1420548,7.032433,1,3.8692853
91,1,1,.13890408,8.7981873,0,2.6429341
91,2,1,.93394828,7.7682719,0,2.2988956
91,3,1,.097932622,7.5126891,0,2.8916507
91,4,1,.42545184,9.3369694,0,3.4133725
91,5,1,.24807826,8.2820292,0,4.1211638
91,6,1,.63960642,6.4813213,1,2.6952188
91,7,1,.28933936,7.833003,1,2.6030819
91,8,1,.075745404,8.9824772,1,3.9428413
91,9,1,.81761241,7.9439201,1,2.4729345
91,10,1,.76618981,8.1169357,1,3.4990768
92,1,1,.23648626,6.3818521,0,1.5998378
92,2,1,.15988341,7.3033257,0,2.488173
92,3,1,.76186126,5.9411349,0,1.8329352
92,4,1,.62086511,7.268054,0,2.2674141
92,5,1,.29606146,7.4477987,0,3.0102773
92,6,1,.27219635,9.4474163,1,4.2840042
92,7,1,.32965416,7.6050525,1,2.7808692
92,8,1,.73099232,7.0683651,1,2.8667502
92,9,1,.30499709,9.468132,1,4.2121568
92,10,1,.96680558,8.8228874,1,3.0240269
93,1,1,.45692369,7.3753591,0,1.8869724
93,2,1,.71901333,7.0389013,0,2.4904377
93,3,1,.99971551,6.8541102,0,2.3098965
93,4,1,.31425297,8.5713253,0,2.5085325
93,5,1,.83335531,7.9706516,0,2.1741171
93,6,1,.46297407,5.6834745,1,2.3397613
93,7,1,.28240281,7.9861526,1,2.5731995
93,8,1,.50964659,8.8613253,1,3.5280185
93,9,1,.57672733,9.0263481,1,3.3893869
93,10,1,.71723169,8.484066,1,3.3946183
94,1,1,.40895188,9.8607273,0,2.0080385
94,2,1,.84667081,7.9130478,0,2.3095055
94,3,1,.26986414,5.5908756,0,2.3125563
94,4,1,.72408372,8.1188936,0,2.6309104
94,5,1,.55887657,8.6870842,0,3.301924
94,6,1,.5218094,8.6621284,1,3.8126895
94,7,1,.52654994,8.5432262,1,3.3254356
94,8,1,.56294852,9.0083542,1,3.3060746
94,9,1,.77272207,8.0414495,1,3.3791158
94,10,1,.61209238,7.7902174,1,3.405513
95,1,1,.10246991,8.4965,0,2.3676848
95,2,1,.96540821,7.9096603,0,3.10272
95,3,1,.64967191,5.5213132,0,2.2665708
95,4,1,.2723738,7.8616962,0,2.1912804
95,5,1,.24442601,7.7859735,0,2.4725034
95,6,1,.019371588,9.1634159,1,3.5987442
95,7,1,.89105684,8.5716667,1,3.2783408
95,8,1,.10524727,7.032073,1,3.045965
95,9,1,.45907545,7.2311077,1,3.3057532
95,10,1,.67791897,7.1779289,1,3.0083537
96,1,1,.45625025,6.3015041,0,1.1220641
96,2,1,.021851657,8.1682138,0,2.7873814
96,3,1,.046005782,9.1736412,0,2.8540757
96,4,1,.89030099,8.2336721,0,2.8521163
96,5,1,.31092528,7.183177,0,2.8095703
96,6,1,.13220574,8.4423218,1,2.9180377
96,7,1,.64589357,8.2914553,1,4.1240253
96,8,1,.97915721,7.9747987,1,2.3306897
96,9,1,.96755201,7.7329345,1,4.0336075
96,10,1,.46418735,7.5272655,1,3.3547857
97,1,1,.76543528,7.3434167,0,1.6127552
97,2,1,.063921705,7.6986732,0,2.3977656
97,3,1,.28033417,8.6658545,0,2.7864919
97,4,1,.26086077,7.2531748,0,2.533761
97,5,1,.02061303,7.6909962,0,3.1717045
97,6,1,.87722206,7.2074652,1,2.7452173
97,7,1,.42323369,7.0498581,1,3.2475193
97,8,1,.12351356,8.4770308,1,3.0069902
97,9,1,.89373732,8.5781136,1,3.9291096
97,10,1,.19226961,7.6436844,1,3.7557673
98,1,1,.17762198,9.3375072,0,2.5005956
98,2,1,.43411607,10.101551,0,3.8509269
98,3,1,.56733078,9.0204248,0,2.1782742
98,4,1,.75021183,6.7989883,0,2.187223
98,5,1,.28333977,8.6175776,0,2.6290274
98,6,1,.38564727,7.6658769,1,2.1877933
98,7,1,.90575641,7.7955475,1,2.3172011
98,8,1,.15564469,7.3550386,1,3.0990071
98,9,1,.16761428,8.157836,1,3.4384141
98,10,1,.39545661,7.2043257,1,2.2128689
99,1,1,.031329822,8.9094734,0,3.0180888
99,2,1,.29082257,8.1367645,0,2.2102537
99,3,1,.95606405,9.6441841,0,2.4593718
99,4,1,.20465533,7.5496912,0,3.0290174
99,5,1,.34088925,8.9969025,0,3.5329018
99,6,1,.89968234,8.6235046,1,2.7392089
99,7,1,.60541546,7.7063394,1,2.9031913
99,8,1,.98410177,8.844799,1,3.2474425
99,9,1,.70542288,8.0445766,1,2.7257826
99,10,1,.23925023,6.4881787,1,3.5626597
100,1,1,.6749981,6.9967704,0,1.8712764
100,2,1,.44019729,7.8626089,0,2.7930374
100,3,1,.56258357,9.2897215,0,2.7096097
100,4,1,.3512643,8.9943752,0,3.7854147
100,5,1,.66871864,8.9756889,0,3.5023038
100,6,1,.22565566,6.9854994,1,3.3098001
100,7,1,.9962694,6.823925,1,2.898288
100,8,1,.57493609,7.5581231,1,2.6559746
100,9,1,.34238449,8.3149214,1,3.264004
100,10,1,.69365984,9.2299004,1,4.1197796
101,1,1,.77748132,6.6728477,0,1.8989689
101,2,1,.31007764,7.6400232,0,2.5814681
101,3,1,.82187754,6.0341239,0,1.435652
101,4,1,.18171659,7.4255295,0,2.3012984
101,5,1,.60123867,8.0627041,0,1.7181768
101,6,1,.90526986,7.4571662,1,3.2406864
101,7,1,.53679281,6.5299706,1,3.0594895
101,8,1,.00090792053,7.1783504,1,2.9888141
101,9,1,.72683555,7.7531385,1,3.8257527
101,10,1,.017247058,10.091551,1,4.7109041
102,1,1,.9112196,8.1458921,0,1.9127104
102,2,1,.74524695,6.9080529,0,1.6062895
102,3,1,.82422513,7.2899446,0,1.656489
102,4,1,.84752071,7.9071956,0,2.1458242
102,5,1,.83856845,7.8176498,0,1.5500795
102,6,1,.80080873,8.5910606,1,3.333102
102,7,1,.14384934,7.9763389,1,3.0246935
102,8,1,.019438393,8.6873989,1,4.3587012
102,9,1,.053082913,6.6451783,1,3.1133132
102,10,1,.48562494,9.5587177,1,3.7363157
103,1,1,.60395163,9.2663078,0,3.1173935
103,2,1,.048538059,8.847743,0,2.650295
103,3,1,.56600446,7.6157598,0,3.2122371
103,4,1,.70543593,8.0875387,0,2.9170094
103,5,1,.82668787,7.688108,0,3.0662546
103,6,1,.79698104,7.6409101,1,3.0795336
103,7,1,.439751,8.9556026,1,2.8220308
103,8,1,.75467014,7.6058674,1,2.9392602
103,9,1,.099817172,7.6214256,1,4.3139925
103,10,1,.37359905,8.2565718,1,3.2445176
104,1,1,.08415702,7.5126543,0,2.6109922
104,2,1,.71735108,7.5114803,0,2.5760264
104,3,1,.19723062,8.553709,0,2.5316107
104,4,1,.19393972,6.4548745,0,3.1265633
104,5,1,.17575221,8.5844736,0,3.3496342
104,6,1,.2576589,8.2823143,1,3.8411574
104,7,1,.6812554,7.9646955,1,2.853683
104,8,1,.067316338,7.169528,1,3.1214871
104,9,1,.17424433,7.2169733,1,3.05112
104,10,1,.3445586,6.6066513,1,2.5242023
105,1,1,.82764208,7.8687282,0,1.684496
105,2,1,.7957707,9.1275692,0,3.0021298
105,3,1,.21671763,8.6999531,0,2.7895024
105,4,1,.50250912,7.5610218,0,1.7740692
105,5,1,.88793892,8.312377,0,2.7516971
105,6,1,.56340486,9.7300415,1,2.4573572
105,7,1,.88539302,7.5051918,1,3.1530049
105,8,1,.17560109,9.2614136,1,3.5432253
105,9,1,.53655481,7.8583121,1,3.6906738
105,10,1,.74330568,7.5437331,1,3.8503506
106,1,1,.49674535,7.069602,0,2.3566651
106,2,1,.96276486,6.7785053,0,2.792886
106,3,1,.21164604,8.7680197,0,2.6331677
106,4,1,.72603595,6.5050907,0,2.4710958
106,5,1,.12154045,8.5468674,0,3.2306597
106,6,1,.26462352,8.8583431,1,3.8180895
106,7,1,.3497259,5.8486209,1,3.2131732
106,8,1,.97950339,8.4107456,1,2.4433355
106,9,1,.83978873,7.3434076,1,2.1375086
106,10,1,.25961828,8.1333733,1,4.2914033
107,1,1,.46331069,7.5479074,0,1.5940354
107,2,1,.057440605,6.3031659,0,2.854264
107,3,1,.27917171,7.1322913,0,2.6042614
107,4,1,.070640944,7.4590125,0,2.7215903
107,5,1,.99187058,6.854353,0,2.2773712
107,6,1,.51608801,8.6841221,1,3.1005664
107,7,1,.083277002,8.6158876,1,3.7521374
107,8,1,.33941886,7.9815445,1,3.320807
107,9,1,.52471036,8.3931446,1,3.9766536
107,10,1,.37731048,7.4261417,1,2.745074
108,1,1,.47574538,7.0518055,0,1.3005285
108,2,1,.50179678,7.7096214,0,2.8259349
108,3,1,.86032033,9.2646885,0,3.8433542
108,4,1,.97582978,9.544939,0,3.0185797
108,5,1,.094829485,8.3168068,0,2.8814943
108,6,1,.56620818,7.6285429,1,2.3242669
108,7,1,.91054946,8.68326,1,2.4437861
108,8,1,.73231035,6.9671278,1,2.0521226
108,9,1,.22891346,8.4505491,1,3.1964934
108,10,1,.23457384,7.1010127,1,3.2789676
109,1,1,.4495331,8.6824808,0,2.6121933
109,2,1,.27789885,8.8092394,0,2.5705543
109,3,1,.72994983,9.4921217,0,3.3935115
109,4,1,.78147423,7.4452829,0,1.6373169
109,5,1,.69718379,8.002677,0,2.5785503
109,6,1,.08687257,6.9200182,1,3.8547039
109,7,1,.46848789,9.1365499,1,3.7805877
109,8,1,.4388563,8.7981968,1,4.3096032
109,9,1,.93822163,7.6030607,1,2.9047031
109,10,1,.42739186,8.9922724,1,4.1799407
110,1,1,.87173301,8.797946,0,2.0652301
110,2,1,.43357974,9.5108757,0,3.1490877
110,3,1,.61906779,6.0770235,0,1.8955345
110,4,1,.72673911,6.5450487,0,1.7877616
110,5,1,.27473667,8.2374506,0,2.654542
110,6,1,.10674461,8.6851368,1,4.1428647
110,7,1,.22541706,7.4720564,1,2.3995519
110,8,1,.38514563,8.2186375,1,3.3287582
110,9,1,.94770229,8.0563459,1,2.669718
110,10,1,.19748461,7.2778072,1,3.1364341
111,1,1,.71469373,8.5961971,0,2.2177961
111,2,1,.19621381,7.27425,0,2.2822416
111,3,1,.69414544,8.703825,0,2.936749
111,4,1,.22957478,8.6248016,0,2.5291591
111,5,1,.18015823,8.8076897,0,2.9086363
111,6,1,.030076602,6.9569521,1,2.9331629
111,7,1,.21631075,6.5244627,1,2.32254
111,8,1,.20983155,7.4316988,1,3.0184407
111,9,1,.27134895,6.7654214,1,2.735878
111,10,1,.96576405,8.4259634,1,2.8055766
112,1,1,.86443752,6.1141167,0,1.2211891
112,2,1,.10013772,9.4752121,0,3.7575319
112,3,1,.83856124,7.8900938,0,2.5098984
112,4,1,.10445136,6.7726517,0,1.8690218
112,5,1,.93905431,8.6523724,0,2.675746
112,6,1,.65487695,5.9038582,1,1.8817934
112,7,1,.44512433,8.53442,1,3.2322106
112,8,1,.72227812,9.8023109,1,3.8373251
112,9,1,.077767909,8.1706705,1,3.6537235
112,10,1,.1952478,8.2091045,1,3.6288831
113,1,1,.045296203,7.9981489,0,3.0703509
113,2,1,.81131566,7.3667593,0,1.8316531
113,3,1,.63303739,8.2594748,0,2.7897522
113,4,1,.034934476,7.6607652,0,2.9626644
113,5,1,.28481156,6.222815,0,2.3043799
113,6,1,.47653687,8.4112177,1,3.5536754
113,7,1,.70441997,8.8916092,1,3.350821
113,8,1,.57812697,8.8909273,1,3.0888331
